id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genre_list,keywords_list,cast_list,director,release_year,release_month
337339,The Fate of the Furious,2017-04-12,250000000.0,1238764765.0,136.0,6.8,3803.0,48.573287,"['Action', 'Crime', 'Thriller']","['submarine', 'sequel', 'betrayal', 'fast cars', 'rescue mission', 'new york city', 'criminal mastermind', 'mysterious woman', '3d']","['Vin Diesel', 'Jason Statham', 'Dwayne Johnson', 'Michelle Rodriguez', 'Tyrese Gibson', 'Ludacris', 'Charlize Theron', 'Kurt Russell', 'Nathalie Emmanuel', 'Luke Evans', 'Elsa Pataky', 'Kristofer Hivju', 'Scott Eastwood', 'Corey Maher', 'Tego Calderón', 'Don Omar', 'Helen Mirren', 'Patrick St. Esprit', 'Eden Estrella', 'Janmarco Santiago', 'Luke Hawx', 'Celestino Cornielle', 'Olek Krupa', 'Alexander Babara', 'Andre Pushkin', 'Robert Jekabson', 'Nick Gracer', 'Gary Weeks', 'Michael W. Broomer', 'Theresa Cook', 'Kim Evans', 'Oleg Prudius', 'Connie Kincer', 'Yassie Hawkes', 'Destiny Lopez', 'Anita Farmer Bergman', 'Friday Chamberlain', 'Mya Levels', 'Yuliya Zelenskaya', 'Trevor Wolf', 'Megan Marie Wilson', 'Myrom Kingery', 'Dominick Wilkins', 'Shannon Marie Watts', 'Gary Lee Vincent', 'Zachary Vazquez', 'Ronald Joe Vasquez', 'Alan Tuskes', 'Mikhail Tot', 'Branislav R. Tatalovic', 'Doug Stroup', 'Eddy Stewart', 'Shawn Sterba', 'Nancy Ellen Shore', 'Jon Komp Shin', 'Darren Sheehan', 'Gabrielle Sebben', 'Ramona Schwalbach', 'Debbie Scaletta', 'Melissa Santiago', 'Mark Salas', 'Jostein Sagnes', 'Porche Robinson', 'Charlie Reyes-Torreblanca', 'William Cowboy Reed', 'Ryan Poole', 'Michelle Poole', 'Charles Poole', 'Anthony Vance Pierce', 'Carmelo Oquendo', 'Pauline Nowakowski', 'Darko Nikolic', 'Ryan Newton', 'Zoya Naumchik', 'Doug Meacham', 'Chris McCail', 'Faith Logan', 'Gary Lavard', 'Özcan Özdemir', 'Karin Boesler']",F. Gary Gray,2017,4
68721,Iron Man 3,2013-04-18,200000000.0,1215439994.0,130.0,6.8,8951.0,23.721243,"['Action', 'Adventure', 'Science Fiction']","['terrorist', 'war on terror', 'tennessee', 'malibu', 'marvel comic', 'superhero', 'based on comic', 'tony stark', 'iron man', 'aftercreditsstinger', 'marvel cinematic universe', 'mandarin', '3d', 'war machine', 'iron patriot', 'extremis']","['Robert Downey Jr.', 'Gwyneth Paltrow', 'Don Cheadle', 'Guy Pearce', 'Rebecca Hall', 'Jon Favreau', 'Ben Kingsley', 'James Badge Dale', 'Stephanie Szostak', 'Paul Bettany', 'William Sadler', 'Dale Dickey', 'Ty Simpkins', 'Miguel Ferrer', 'Wang Xue-qi', 'Shaun Toub', 'Matthew Sterling Nye', 'Pat Kiernan', 'Josh Elliott', 'Megan Henderson', 'Thomas Roberts', 'Bill Maher', 'Joan Rivers', 'George Kotsiopoulos', ""Bronte D'Esposito"", 'Noah Visconti', 'Ashley Hamilton', 'Brooke Jayne Taylor', 'Kim Dean', 'Glenn Foster', 'Anthony Reynolds', 'Kendrick Cross', 'Tom Clark', 'Brian Schaeffer', 'John Eddins', 'Spencer Garrett', 'Rockey Dickey Jr.', 'Drew Michael Hershner', 'Sarah Burkhardt', 'Jan Broberg', 'Andrew Lauer', 'Nate Bynum', 'Andrew Lander', 'Tom Virtue', 'Roy McCrerey', 'Serdar Kalsin', 'Demetrois Hodges', 'Bobby Tisdale', 'Yvonne Zima', 'Stan Lee', 'Adam Pally', 'James Rackley', 'Cullen Moss', 'Jake Dewitt', 'Rebecca Mader', 'Kevin Arnold', 'Juan C. Bofill', 'David Buglione', 'Adam Lytle', ""Paul Andrew O'Connor"", 'Phil Ortiz', 'Gwendalyn Barker', 'Steve Wilder', 'Luciana Faulhaber', 'Karina Florez', 'Mike Massa', 'Mark Kubr', 'Si-Fu Eric Oram', 'Naomi Parshin', 'Aurelia Riley', 'Johanna Yunda', 'Wesley Thompson', 'Jenna Ortega', 'T. C. Anyachonkeya', 'Chad Kurtz', 'Cal Johnson', 'Corey Hawkins', 'Linden Ashby', 'Sarah Farooqui', 'Sala Baker', 'Kial Butler', 'Nick Brandon', 'Dan Brown', 'Fernando Chien', 'Ilram Choi', 'Brycen Counts', 'Kiante Elam', 'Dane Farwell', 'Mark Fichera', 'Colin Follenweider', 'Aja Frary', 'Mark Ginther', 'Adrian Gonzalez', 'Dennis Keiffer', 'Samuel Le', 'Tara Macken', 'William Morts', 'Jade Quon', 'J. C. Robaina', 'Markos Rounthwaite', 'Philip J Silvera', 'Brian Simpson', 'Mark Aaron Wagner', 'Chris Gethard', 'Nick W. Nicholson', 'Mark Ruffalo', 'Bridger Zadina']",Shane Black,2013,4
211672,Minions,2015-06-17,74000000.0,1156730962.0,91.0,6.4,4729.0,547.488298,"['Family', 'Animation', 'Adventure', 'Comedy']","['assistant', 'aftercreditsstinger', 'duringcreditsstinger', 'evil mastermind', 'minions', '3d']","['Sandra Bullock', 'Jon Hamm', 'Michael Keaton', 'Allison Janney', 'Steve Coogan', 'Jennifer Saunders', 'Geoffrey Rush', 'Steve Carell', 'Pierre Coffin', 'Katy Mixon', 'Michael Beattie', 'Hiroyuki Sanada', 'Dave Rosenbaum', 'Alex Dowding', 'Paul Thornley', 'Kyle Balda', 'Ava Acres']",Kyle Balda,2015,6
271110,Captain America: Civil War,2016-04-27,250000000.0,1153304495.0,147.0,7.1,7462.0,145.882135,"['Adventure', 'Action', 'Science Fiction']","['civil war', 'war', 'marvel comic', 'sequel', 'superhero', 'based on comic', 'imax', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', '3d']","['Chris Evans', 'Robert Downey Jr.', 'Scarlett Johansson', 'Sebastian Stan', 'Anthony Mackie', 'Don Cheadle', 'Jeremy Renner', 'Chadwick Boseman', 'Paul Bettany', 'Elizabeth Olsen', 'Paul Rudd', 'Emily VanCamp', 'Tom Holland', 'Frank Grillo', 'William Hurt', 'Daniel Brühl', 'Martin Freeman', 'John Slattery', 'Marisa Tomei', 'Hope Davis', 'John Kani', 'Kerry Condon', 'Gene Farber', 'Florence Kasumba', 'Alfre Woodard', 'Jim Rash', 'Stan Lee', 'Joe Russo', 'Damion Poitier', 'Michael A. Cook', 'Laughton Parchment', 'Jackson Spidell', 'Yi Long', 'Heidi Moneymaker', 'Aaron Toney', 'Cale Schultz', 'Ann Russo', 'Cornell John', 'Sven Hönig', 'Joshua Peck', 'Brent McGee', 'Be Satrazemis', 'Blair Jasin', 'Oli Bigalke', 'Rafael Banasik', 'David de Vries', 'John Curran', 'Katie Amess', 'Austin Sanders', 'Brett Gentile', 'Matthew Anderson', 'Andrew Botchwey', 'Chase Bradfield', 'Ernest Charles', 'Hendricks Coates', 'Ethan Condon', 'Shen Dynes', 'Nathaniel Ellis', 'Jariah Ferguson', 'Evan Ffrench', 'Justin Freeman', ""Ralphael Grand'Pierre"", 'Julian Grimes', 'Aaron Hayes', 'Austin Hooper', 'Amiri Jones', 'Myles Joseph', 'Stephen Lewis', 'Jacob Ludwick', ""D'Mahrei McRae"", 'Ashwin Mudaliar', 'Eli Ollinger', 'Parker Pape', 'Daniel Parada', 'Jonah Ruffin', 'Darryl Sampson', 'Cameron Sardone', 'Stanley Sellers', 'Miles Selles', 'Jacob Sung', 'Caden Wilkinson', 'Kim Scar', 'Jessica Walther-Gabory', 'Beniamino Brogi', 'Silvina Buchbauer', 'Henry Amadi', 'Ugochukwu Ani', 'Michael Anthony Rogers', 'Umar Khan', 'David Brown', 'Guy Fernandez', 'Sophia Russo', 'Amelia Morck', 'Julianna Guill', 'Surely Alvelo', 'Brian Schaeffer', 'Kevin LaRosa Jr.', 'Al Cerullo', 'Frédéric North', 'Ray Sahetapy']",Anthony Russo,2016,4
38356,Transformers: Dark of the Moon,2011-06-28,195000000.0,1123746996.0,154.0,6.1,3351.0,4.503505,"['Action', 'Science Fiction', 'Adventure']","['moon', 'spacecraft', 'traitor', 'bodyguard', 'alien planet', 'based on cartoon', 'transformers', 'giant robot', 'sabotage', 'word domination', 'commando', 'duringcreditsstinger']","['Shia LaBeouf', 'John Malkovich', 'Ken Jeong', 'Frances McDormand', 'Josh Duhamel', 'Tyrese Gibson', 'Hugo Weaving', 'Leonard Nimoy', 'John Turturro', 'Rosie Huntington-Whiteley', 'Patrick Dempsey', 'Alan Tudyk', 'Peter Cullen', 'Glenn Morshower', 'Charlie Adler', 'Robert Foxworth', 'James Remar', 'Frank Welker', 'Jess Harnell', 'Tom Kenny', 'Reno Wilson', 'Ron Bottitta', 'Scott Krinsky', 'John DiMaggio', 'Julie White', 'Kevin Dunn', 'Keith Szarabajka', 'George Coe', 'Derek Miller', 'Katherine Sigismund', 'David Hill', 'Andrew Daly', 'Lester Speight', 'Buzz Aldrin', ""Bill O'Reilly"", 'Mark Ryan', 'Francesco Quinn', 'Frank Welker', 'Stephen Monroe Taylor', 'William H Worden']",Michael Bay,2011,6
122,The Lord of the Rings: The Return of the King,2003-12-01,94000000.0,1118888979.0,201.0,8.1,8226.0,29.324358,"['Adventure', 'Fantasy', 'Action']","['elves', 'orcs', 'middle-earth (tolkien)', 'based on novel', 'suspicion', 'bravery', 'war', 'honor', 'troll', 'brutality', 'violence', 'ghost', 'end of trilogy', 'quest', 'sword and sorcery']","['Elijah Wood', 'Ian McKellen', 'Viggo Mortensen', 'Liv Tyler', 'Orlando Bloom', 'John Rhys-Davies', 'Sean Astin', 'Billy Boyd', 'Dominic Monaghan', 'Andy Serkis', 'Hugo Weaving', 'Ian Holm', 'Bernard Hill', 'Miranda Otto', 'David Wenham', 'Karl Urban', 'John Noble', 'Cate Blanchett', 'Lawrence Makoare', 'Paul Norell', 'Thomas Robins', 'Sarah McLeod', 'Sean Bean', 'Marton Csokas', 'Christopher Lee', 'David Aston', 'Sadwyn Brophy', 'Alistair Browning', 'Ian Hughes']",Peter Jackson,2003,12
37724,Skyfall,2012-10-25,200000000.0,1108561013.0,143.0,6.9,7718.0,20.309585,"['Action', 'Adventure', 'Thriller']","['spy', 'secret agent', 'sociopath', 'killer', 'art gallery', 'british secret service', 'istanbul turkey', 'imax', 'uzi', 'booby trap', 'impersonating a police officer', 'macao']","['Daniel Craig', 'Judi Dench', 'Javier Bardem', 'Ralph Fiennes', 'Naomie Harris', 'Bérénice Marlohe', 'Albert Finney', 'Ben Whishaw', 'Rory Kinnear', 'Ola Rapace', 'Helen McCrory', 'Nicholas Woodeson', 'Bill Buckhurst', 'Elize du Toit', 'Ian Bonar', 'Tonia Sotiropoulou', 'Wolf Blitzer', 'Jens Hultén', ""Anthony O'Donnell"", 'Jo Cameron Brown', 'Peter Basham', 'Ben Loyd-Holmes', 'Orion Lee', 'Yennis Cheung']",Sam Mendes,2012,10
91314,Transformers: Age of Extinction,2014-06-25,210000000.0,1091405097.0,165.0,5.8,3136.0,18.495599,"['Science Fiction', 'Action', 'Adventure']","['sequel', 'alien', 'transformers', 'giant robot', 'robot', 'imax', 'transforming robot']","['Mark Wahlberg', 'Stanley Tucci', 'Kelsey Grammer', 'Nicola Peltz', 'Jack Reynor', 'Titus Welliver', 'Sophia Myles', 'Li Bingbing', 'T.J. Miller', 'James Bachman', 'Thomas Lennon', 'Greg Anderson', 'Melanie Specht', 'Victoria Summer', 'Han Geng', 'Edward T. Welburn', 'Kevin Covais', 'Peter Cullen', 'Frank Welker', 'John Goodman', 'Ken Watanabe', 'Robert Foxworth', 'John DiMaggio', 'Miguel Ferrer', 'Mark Ryan', 'Reno Wilson', 'Jeffrey Combs', 'Mark Rolston', 'Charles Parnell', 'Erika Fong', 'David Midthunder', 'Glenn Keogh', 'Richard Gallion', 'Kassem Gharaibeh', 'Richard Riehle', 'Tyrone Smith', 'Abigail Klein', 'Candice Zhao', 'Cleo King', 'Patrick Bristow', 'Michael Wong']",Michael Bay,2014,6
49026,The Dark Knight Rises,2012-07-16,250000000.0,1084939099.0,165.0,7.6,9263.0,20.58258,"['Action', 'Crime', 'Drama', 'Thriller']","['dc comics', 'crime fighter', 'terrorist', 'secret identity', 'burglar', 'hostage drama', 'time bomb', 'gotham city', 'vigilante', 'cover-up', 'superhero', 'villainess', 'tragic hero', 'terrorism', 'destruction', 'catwoman', 'cat burglar', 'imax', 'flood', 'criminal underworld', 'batman']","['Christian Bale', 'Michael Caine', 'Gary Oldman', 'Anne Hathaway', 'Tom Hardy', 'Marion Cotillard', 'Joseph Gordon-Levitt', 'Morgan Freeman', 'Matthew Modine', 'Ben Mendelsohn', 'Cillian Murphy', 'Liam Neeson', 'Juno Temple', 'Tom Conti', 'Alon Aboutboul', 'Burn Gorman', 'Nestor Carbonell', 'Josh Stewart', 'Aidan Gillen', 'Joey King', 'Josh Pence', 'John Nolan', 'Warren Brown', 'Daniel Sunjata', 'Sam Kennard', 'Aliash Tepina', 'Nick Julian', 'Miranda Nolan', 'Claire Julien', 'Brett Cullen', 'Reggie Lee', 'Joseph Lyle Taylor', 'Chris Ellis', 'Duane Henry', 'James Harvey Ward', 'Gonzalo Menendez', 'Cameron Jack', 'Lex Daniel', 'Tyler Dean Flores', 'Thomas Lennon', 'Trevor White', 'Rob Brown', 'Fredric Lehne', 'Courtney Munch', 'Chris Hill', 'Travis Guba', 'Jay Benedict', 'Will Estes', 'David Dayan Fisher', 'Glen Powell', 'Russ Fega', 'Andres Perez-Molina', 'Brent Briscoe', 'Oliver Cotton', 'Mark Killeen', 'Sarah Goldberg', 'John MacMillan', 'Robert Wisdom', 'Ronnie Gene Blevins', 'John Hollingworth', 'Ian Bohen', 'Uri Gavriel', 'Noel Gugliemi', 'Hector Atreyu Ruiz', 'Patrick Cox', 'Aramis Knight', 'William Devane', 'David Gyasi', 'Patrick Jordan', 'Joshua Elijah Reese', 'Desmond Harrington', 'Mychael Bates', 'Tomas Arana', 'Peter Holden', 'David Monahan', 'Jillian Armenante', 'Aja Evans', 'Aldous Davidson', 'Wade Williams', 'Jake Canuso', 'Massi Furlan', 'Christopher Judge', 'Patrick Leahy', 'Todd Gearhart', 'Marc Abbink', 'Isiah Adams', 'Charlie Alejandro', 'Robert Arensen', 'Grant Babbitt', 'Fileena Bahris', 'Rick Bolander', 'Kyle Patrick Brennan', 'Scott Churchson', 'Bill Cowher', 'Graham Curry', 'Stephanie Domini Ehlert', 'John Farrer', 'Frank Fata', 'Christopher Bryan Gomez', 'Vito Grassi', 'Michael Wren Gucciardo', 'Sam Harris', 'Ed Heavey', 'John W. Iwanonkiw', 'Cindy Jackson', 'Daniel Jordano', 'William Kania', 'Tiffany Kemp', 'Sun Jae Kim', 'Hrvoje Klecz', 'Alex Kruz', 'Tyler La Marr', 'LeJon', 'Paul Jude Letersky', 'Joe Lipari', 'Silvia Lombardo', 'Jorge Mardel', 'Cale McConnell', 'David Dale McCue', 'Tiffany Sander McKenzie', 'Allen Merritt', 'Olan Montgomery', 'Alex Moore', 'Shane Nolan', 'Jackson Nunn', ""Joseph O'Brien"", 'Michael Papajohn', 'Salomon Passariello', 'Kyle David Pierce', 'Troy Polamalu', 'Michael Power', 'James Rawlings', 'Kirsten Roeters', 'Ben Roethlisberger', 'Mark Roman', 'Anthony J. Sacco', 'Eric Salazar', 'Emily Schooley', 'Thomas Tull', 'Chris Vaina', 'Vincent van Ommen', 'Michelle Vezzani', 'Barbara Vincent', 'Justin Michael Woods', 'Jason Yee', 'Maria Zambrana', 'John Zion', 'Alex Ziwak', 'Tommy Bayiokos', 'Matthew Gooley', 'Jeff Moffitt', 'Mark Falvo', 'Diogo Hausen', 'Gary Sievers', 'Orion McCabe', 'London May', 'James Quinn', 'Daniel Newman']",Christopher Nolan,2012,7
10193,Toy Story 3,2010-06-16,200000000.0,1066969703.0,103.0,7.6,4710.0,16.96647,"['Animation', 'Family', 'Comedy']","['hostage', 'college', 'toy', 'barbie', 'animation', 'escape', 'day care', 'teddy bear', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects coming to life', 'toy story']","['Tom Hanks', 'Tim Allen', 'Ned Beatty', 'Joan Cusack', 'Michael Keaton', 'Whoopi Goldberg', 'Bonnie Hunt', 'Wallace Shawn', 'John Ratzenberger', 'Don Rickles', 'Estelle Harris', 'John Morris', 'Jodi Benson', 'Emily Hahn', 'Laurie Metcalf', 'Blake Clark', 'Teddy Newton', 'Kristen Schaal', 'R. Lee Ermey', 'Bud Luckey', 'Beatrice Miller', 'Timothy Dalton', 'Lori Alan', 'Jeff Garlin', 'John Cygan', 'Jeff Pidgeon', 'Jack Angel', 'Jan Rabson', 'Richard Kind', 'Erik von Detten', 'Jack Willis', 'Carlos Alazraqui', 'Teresa Ganzel', 'Jess Harnell', 'Danny Mann', 'Mickie McGowan', 'Laraine Newman', ""Colleen O'Shaughnessey"", 'Bob Peterson', 'Jerome Ranft', 'Lee Unkrich', 'Colette Whitaker', 'Sherry Lynn', 'Jim Ward', 'Frank Welker']",Lee Unkrich,2010,6
58,Pirates of the Caribbean: Dead Man's Chest,2006-06-20,200000000.0,1065659812.0,151.0,7.0,5380.0,29.455314,"['Adventure', 'Fantasy', 'Action']","['witch', 'fortune teller', 'bondage', 'exotic island', 'monster', 'captain', 'card game', 'east india trading company', 'compass', 'ship', 'daughter', 'pirate', 'swashbuckler', 'aftercreditsstinger']","['Johnny Depp', 'Orlando Bloom', 'Keira Knightley', 'Stellan Skarsgård', 'Bill Nighy', 'Jack Davenport', 'Kevin McNally', 'Jonathan Pryce', 'Lee Arenberg', 'Mackenzie Crook', 'Tom Hollander', 'Naomie Harris', 'David Bailie', 'Martin Klebba', 'David Schofield', 'Alex Norton', 'Geoffrey Rush', 'Dermot Keaney', 'Andy Beckwith', 'Clive Ashborn', 'Reggie Lee', 'Christopher Adamson', 'Jonathan Linsley', 'John Boswall', 'Max Baker', 'Steve Speirs', 'Lauren Maher', 'Vanessa Branch', 'Luke de Woolfson', 'Jonathan Kite', 'Ho-Kwan Tse', 'Peter Donald Badalamenti II', 'Christopher S. Capp', 'Philip Ettington']",Gore Verbinski,2006,6
330459,Rogue One: A Star Wars Story,2016-12-14,200000000.0,1056057273.0,133.0,7.4,5111.0,36.567575,"['Action', 'Adventure', 'Science Fiction']","['rebel', 'space battle', 'space travel', 'war', 'prequel', 'spaceship', 'space', 'alien', 'death star', 'jedi', 'rebellion', 'female protagonist', 'space western', 'gunfight', 'suicide mission', 'robot', 'spin off', 'laser gun', 'space opera', 'alien language', 'against the odds', 'blind man']","['Felicity Jones', 'Diego Luna', 'Ben Mendelsohn', 'Donnie Yen', 'Mads Mikkelsen', 'Alan Tudyk', 'Riz Ahmed', 'Jiang Wen', 'Forest Whitaker', 'Jimmy Smits', ""Genevieve O'Reilly"", 'Anthony Daniels', 'Jimmy Vee', 'James Earl Jones', 'Spencer Wilding', 'Daniel Naprous', 'Guy Henry', 'Angus MacInnes', 'Drewe Henley', 'David Ankrum', 'Ian McElhinney', 'Michael Smiley', 'Warwick Davis', 'Valene Kane', 'Ingvild Deila', 'Jonathan Aris', 'Fares Fares', 'Sharon Duncan-Brewster', 'Stephen Stanton', 'Paul Kasey', 'Alistair Petrie', 'Ben Daniels', 'Andy de la Tour', 'Tony Pitts', 'Babou Ceesay', 'Simon Farnaby', 'Geraldine James', 'Ariyon Bakare', 'Duncan Pow', 'Daniel Mays', 'Martin Gordon', 'Jordan Stephens', 'Ian Whyte', 'Rian Johnson', 'Ned Dennehy', 'Angus Cook', 'Emeson Nwolie', 'Jorge Leon Martinez', 'Russell Balogh', 'Nick Kellington', 'Derek Arnold', 'Aidan Cook', 'Steen Young', 'Tyrone Love', 'Attila G. Kerekes', 'Sam Hanover', 'Mac Pietowski', 'Beau Gadsdon', 'Dolly Gadsdon', 'Ram Bergman', 'Bronson Webb', 'Katie Sheridan', 'Terri Douglas', 'Vanessa Lengies', 'Vanessa Marshall', 'Verona Blue', 'Dave Filoni', 'David Boat', 'David Cowgill', 'David Sobolov', 'Eugene Byrd', 'Fred Tatasciore', 'James Arnold Taylor', 'Julian Stone', 'Matthew Wood', 'Michael Giacchino', 'Robin Atkin Downes', 'Samuel Witwer', 'Tom Kane', 'Tony Gilroy', 'Yuri Lowenthal', 'Alexi Melvin', 'Christian Simpson', 'Christopher Scarabosio', 'David Acord', 'Flora Miller', 'John Gilroy', 'John S. Schwartz', 'Jonathan Dixon', 'Karen Huie', 'Kevin Hickman', 'Lex Lang', 'Michael Donovan', 'Orly Schuchmacher', 'Steve Bardrack', 'Tom Harrison-Read', 'William M. Patrick', 'Toby Hefferman']",Gareth Edwards,2016,12
1865,Pirates of the Caribbean: On Stranger Tides,2011-05-14,380000000.0,1045713802.0,136.0,6.4,5068.0,27.88772,"['Adventure', 'Action', 'Fantasy']","['sea', 'captain', 'mutiny', 'sword', 'prime minister', 'sailing', 'silver', 'ship', 'duke', 'mermaid', 'pirate', 'soldier', 'battle', 'swashbuckler', 'aftercreditsstinger', '3d']","['Johnny Depp', 'Penélope Cruz', 'Ian McShane', 'Kevin McNally', 'Geoffrey Rush', 'Sam Claflin', 'Astrid Bergès-Frisbey', 'Stephen Graham', 'Greg Ellis', ""Damian O'Hare"", 'Óscar Jaenada', 'Richard Griffiths', 'Keith Richards', 'Gemma Ward', 'Judi Dench', 'Ian Mercer', 'Robbie Kay', 'Christopher Fairbank', 'Yuki Matsuzaki', 'Steve Evets', 'Bronson Webb', 'Derek Mears', 'Deobia Oparei', 'Sebastian Armesto', 'Anton Lesser', 'Roger Allam', 'Paul Bazely', 'Richard Thomson', 'Danny Le Boyer', 'Alan J. Utley-Moore', 'Luke Roberts', 'Emilia Jones', 'Sanya Hughes', 'Daniel Ings', 'LeJon', 'Siegfried Peters']",Rob Marshall,2011,5
127380,Finding Dory,2016-06-16,200000000.0,1028570889.0,97.0,6.8,4333.0,14.477677,"['Adventure', 'Animation', 'Comedy', 'Family']","['fish', 'amnesia', 'sequel', 'animation', 'talking animal', 'anthropomorphism', 'underwater']","['Ellen DeGeneres', 'Albert Brooks', 'Hayden Rolence', ""Ed O'Neill"", 'Diane Keaton', 'Eugene Levy', 'Kaitlin Olson', 'Ty Burrell', 'Idris Elba', 'Dominic West', 'Kate McKinnon', 'Bill Hader', 'Andrew Stanton', 'Torbin Xan Bullock', 'Bennett Dammann', 'Bob Peterson', 'Alexander Gould', 'Katherine Ringgold', 'John Ratzenberger', 'Angus MacLane', 'Willem Dafoe', 'Brad Garrett', 'Allison Janney', 'Austin Pendleton', 'Stephen Root', 'Vicki Lewis', 'Jerome Ranft', 'Sloane Murray', 'Lucia Geddes', 'Gabriel C. Brown', 'Sigourney Weaver']",Andrew Stanton,2016,6
12155,Alice in Wonderland,2010-03-03,200000000.0,1025491110.0,108.0,6.4,4773.0,17.285093,"['Family', 'Fantasy', 'Adventure']","['based on novel', 'fictional place', 'queen', 'fantasy', 'alice in wonderland', 'fantasy world', '3d']","['Mia Wasikowska', 'Johnny Depp', 'Anne Hathaway', 'Helena Bonham Carter', 'Crispin Glover', 'Marton Csokas', 'Lindsay Duncan', 'Matt Lucas', 'Geraldine James', 'Tim Pigott-Smith', 'Leo Bill', 'Frances de la Tour', 'Michael Sheen', 'Alan Rickman', 'Christopher Lee', 'Stephen Fry', 'Timothy Spall', 'Paul Whitehouse', 'Barbara Windsor', 'Michael Gough', 'Imelda Staunton', 'Eleanor Tomlinson', 'Jemma Powell', 'Eleanor Gecks', 'Rebecca Crookshank', 'Holly Hawkins', 'Lucy Davenport', 'Joel Swetow', 'Jessica Oyelowo', 'Ethan Cohn', 'Chris Grabher', 'Bonnie Parker', 'Simone Sault', 'Dale Mercer', 'Cortney Palm']",Tim Burton,2010,3
269149,Zootopia,2016-02-11,150000000.0,1023784195.0,108.0,7.7,4961.0,26.024868,"['Animation', 'Adventure', 'Family', 'Comedy']","['fox', 'prejudice', 'conspiracy', 'urban', 'female protagonist', 'anthropomorphism', 'rabbit', 'rookie cop', 'missing person', 'injustice', 'stereotype', 'discrimination', '3d', 'animals']","['Ginnifer Goodwin', 'Jason Bateman', 'Shakira', 'Idris Elba', 'Octavia Spencer', 'J.K. Simmons', 'Alan Tudyk', 'Jenny Slate', 'Bonnie Hunt', 'Don Lake', 'Tom Lister Jr.', 'Tommy Chong', 'Kristen Bell', 'Katie Lowes', 'Josh Dallas', 'John DiMaggio', 'Nate Torrence', 'Maurice LaMarche', 'Kath Soucie', 'Mark Smith', 'Rich Moore', 'Byron Howard', 'Jared Bush', 'Della Saba', 'Phil Johnston', 'Gita Reddy', 'Jesse Corti', 'Leah Latham', 'Peter Mansbridge', 'Josie Trinidad', 'John Lavelle', 'Evelyn Wilson Bresee', 'Hewitt Bush', 'Jill Cordes', 'Madeleine Curry', 'Terri Douglas', 'Melissa Goodwin Shepherd', 'Zach King', 'Dave Kohut', 'Raymond S. Persi', 'Fuschia!']",Byron Howard,2016,2
49051,The Hobbit: An Unexpected Journey,2012-11-26,250000000.0,1021103568.0,169.0,7.0,8427.0,23.253089,"['Adventure', 'Fantasy', 'Action']","['riddle', 'elves', 'dwarves', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'mountain', 'wizard', 'journey', 'ring', 'goblin', 'courage', 'giant', 'tunnel', 'underground lake', 'buried treasure', 'climbing a tree', 'invisibility', 'ancient', 'gnomes']","['Ian McKellen', 'Martin Freeman', 'Richard Armitage', 'Andy Serkis', 'Cate Blanchett', 'Christopher Lee', 'Sylvester McCoy', 'Ian Holm', 'Elijah Wood', 'Hugo Weaving', 'Lee Pace', 'Conan Stevens', 'Bret McKenzie', 'Aidan Turner', 'James Nesbitt', 'Graham McTavish', 'Barry Humphries', 'Ken Stott', 'Jeffrey Thomas', 'Mark Hadlow', 'John Callen', 'William Kircher', 'John Bell', 'Benedict Cumberbatch', ""Dean O'Gorman"", 'Manu Bennett', 'Jed Brophy', 'Adam Brown', 'Stephen Hunter', 'Tim McLachlan']",Peter Jackson,2012,11
324852,Despicable Me 3,2017-06-15,80000000.0,1020063384.0,96.0,6.2,2002.0,36.631519,"['Action', 'Animation', 'Adventure', 'Family', 'Comedy']",['minions'],"['Steve Carell', 'Kristen Wiig', 'Trey Parker', 'Miranda Cosgrove', 'Dana Gaier', 'Nev Scharrel', 'Steve Coogan', 'Julie Andrews', 'Jenny Slate', 'Pierre Coffin', 'Chris Renaud', 'Andy Nyman', 'Michael Beattie', 'Tara Strong', 'Adrian Ciscato', 'Brian T. Delaney', 'Katia Saponenko', 'Ken Daurio', 'Jude Alpers', 'Cory Walls', 'Sophie M. Siadatpour', 'Lori Alan', 'Stephanie De Meautis', 'Carlos Alazraqui', 'Bruno Dequier', 'Kyle Balda', 'Teresa Ganzel', 'Bob Bergen', 'Jess Harnell', 'Gregg Berger', 'John Kassir', 'Mona Marshall', 'John Cygan', 'Laraine Newman', 'Jan Rabson', 'Bill Farmer', 'Mindy Sterling', 'Danny Mann', 'Jim Ward', 'Martavious Gayles', 'Matthew Wood']",Kyle Balda,2017,6
